topic,method,sample_index,ratio,time_usec,decompress_usec,uncompressed_MB,compressed_MB,compressed_zstd_MB
/os_cloud_node/points_decim_1,voxel 0.200000,149,0.0111084,2833,0,3.625,0.0402679,
/os_cloud_node/points_decim_1,voxel 0.200000,150,0.0111084,2781,0,3.625,0.0402679,
/os_cloud_node/points_decim_1,voxel 0.200000,151,0.0105515,2932,0,3.625,0.038249,
/os_cloud_node/points_decim_1,voxel 0.200000,152,0.0113297,2699,0,3.625,0.04107,
/os_cloud_node/points_decim_1,voxel 0.200000,153,0.011322,3000,0,3.625,0.0410423,
/os_cloud_node/points_decim_1,voxel 0.200000,154,0.0111465,3130,0,3.625,0.0404062,
/os_cloud_node/points_decim_1,voxel 0.200000,155,0.0105133,2744,0,3.625,0.0381107,
/os_cloud_node/points_decim_1,voxel 0.200000,156,0.0105209,2990,0,3.625,0.0381384,
/os_cloud_node/points_decim_1,voxel 0.200000,157,0.00998688,2970,0,3.625,0.0362024,
/os_cloud_node/points_decim_1,voxel 0.200000,158,0.00970459,3000,0,3.625,0.0351791,
/os_cloud_node/points_decim_1,voxel 0.200000,159,0.00962067,2829,0,3.625,0.0348749,
/os_cloud_node/points_decim_1,voxel 0.200000,160,0.00941467,3067,0,3.625,0.0341282,
/os_cloud_node/points_decim_1,voxel 0.200000,161,0.0101013,2847,0,3.625,0.0366173,
/os_cloud_node/points_decim_1,voxel 0.200000,162,0.00955963,2848,0,3.625,0.0346537,
/os_cloud_node/points_decim_1,voxel 0.200000,163,0.00964355,2820,0,3.625,0.0349579,
/os_cloud_node/points_decim_1,voxel 0.200000,164,0.00933838,3016,0,3.625,0.0338516,
/os_cloud_node/points_decim_1,voxel 0.200000,165,0.00949097,3000,0,3.625,0.0344048,
/os_cloud_node/points_decim_1,voxel 0.200000,166,0.00939941,2952,0,3.625,0.0340729,
/os_cloud_node/points_decim_1,voxel 0.200000,167,0.00955963,3043,0,3.625,0.0346537,
/os_cloud_node/points_decim_1,voxel 0.200000,168,0.0105743,3104,0,3.625,0.038332,
/os_cloud_node/points_decim_1,voxel 0.200000,169,0.0110626,2861,0,3.625,0.040102,
/os_cloud_node/points_decim_1,voxel 0.200000,170,0.0117188,2969,0,3.625,0.0424805,
/os_cloud_node/points_decim_1,voxel 0.200000,171,0.011322,2813,0,3.625,0.0410423,
/os_cloud_node/points_decim_1,voxel 0.200000,172,0.01194,3044,0,3.625,0.0432825,
/os_cloud_node/points_decim_1,voxel 0.200000,173,0.0111923,3006,0,3.625,0.0405722,
/os_cloud_node/points_decim_1,voxel 0.200000,174,0.0112,2944,0,3.625,0.0405998,
/os_cloud_node/points_decim_1,voxel 0.200000,175,0.0103836,3042,0,3.625,0.0376406,
/os_cloud_node/points_decim_1,voxel 0.200000,176,0.00992584,3169,0,3.625,0.0359812,
/os_cloud_node/points_decim_1,voxel 0.200000,177,0.0100937,2990,0,3.625,0.0365896,
/os_cloud_node/points_decim_1,voxel 0.200000,178,0.0107422,3024,0,3.625,0.0389404,
/os_cloud_node/points_decim_1,voxel 0.200000,179,0.0107422,2989,0,3.625,0.0389404,
/os_cloud_node/points_decim_1,voxel 0.200000,180,0.0108185,3239,0,3.625,0.039217,
/os_cloud_node/points_decim_1,voxel 0.200000,181,0.00901794,2979,0,3.625,0.03269,
/os_cloud_node/points_decim_1,voxel 0.200000,182,0.00760651,2977,0,3.625,0.0275736,
/os_cloud_node/points_decim_1,voxel 0.200000,183,0.00793457,2878,0,3.625,0.0287628,
/os_cloud_node/points_decim_1,voxel 0.200000,184,0.00654602,3061,0,3.625,0.0237293,
/os_cloud_node/points_decim_1,voxel 0.200000,185,0.00546265,2798,0,3.625,0.0198021,
/os_cloud_node/points_decim_1,voxel 0.200000,186,0.00514221,2998,0,3.625,0.0186405,
/os_cloud_node/points_decim_1,voxel 0.200000,187,0.00533295,3044,0,3.625,0.0193319,
/os_cloud_node/points_decim_1,voxel 0.200000,188,0.00608063,2854,0,3.625,0.0220423,
/os_cloud_node/points_decim_1,voxel 0.200000,189,0.00632477,3000,0,3.625,0.0229273,
/os_cloud_node/points_decim_1,voxel 0.200000,190,0.00865936,3273,0,3.625,0.0313902,
/os_cloud_node/points_decim_1,voxel 0.200000,191,0.00926208,2901,0,3.625,0.0335751,
/os_cloud_node/points_decim_1,voxel 0.200000,192,0.0103378,2973,0,3.625,0.0374746,
/os_cloud_node/points_decim_1,voxel 0.200000,193,0.0103989,2941,0,3.625,0.0376959,
/os_cloud_node/points_decim_1,voxel 0.200000,194,0.0105667,3020,0,3.625,0.0383043,
/os_cloud_node/points_decim_1,voxel 0.200000,195,0.0103683,3142,0,3.625,0.0375853,
/os_cloud_node/points_decim_1,voxel 0.200000,196,0.0129471,2975,0,3.625,0.0469332,
/os_cloud_node/points_decim_1,voxel 0.200000,197,0.0132217,3029,0,3.625,0.0479288,
/os_cloud_node/points_decim_1,voxel 0.200000,198,0.015358,2947,0,3.625,0.0556726,
/os_cloud_node/points_decim_1,voxel 0.200000,199,0.0155182,2930,0,3.625,0.0562534,
/os_cloud_node/points_decim_1,voxel 0.200000,200,0.0110931,2989,0,3.625,0.0402126,
/os_cloud_node/points_decim_1,voxel 0.200000,201,0.0099411,3102,0,3.625,0.0360365,
/os_cloud_node/points_decim_1,voxel 0.200000,202,0.0091629,2912,0,3.625,0.0332155,
/os_cloud_node/points_decim_1,voxel 0.200000,203,0.00998688,2842,0,3.625,0.0362024,
/os_cloud_node/points_decim_1,voxel 0.200000,204,0.00971985,3109,0,3.625,0.0352345,
/os_cloud_node/points_decim_1,voxel 0.200000,205,0.0100784,2994,0,3.625,0.0365343,
/os_cloud_node/points_decim_1,voxel 0.200000,206,0.00934601,2882,0,3.625,0.0338793,
/os_cloud_node/points_decim_1,voxel 0.200000,207,0.0100937,2998,0,3.625,0.0365896,
/os_cloud_node/points_decim_1,voxel 0.200000,208,0.00939941,2922,0,3.625,0.0340729,
/os_cloud_node/points_decim_1,voxel 0.200000,209,0.0098877,2968,0,3.625,0.0358429,
/os_cloud_node/points_decim_1,voxel 0.200000,210,0.0094223,2913,0,3.625,0.0341558,
/os_cloud_node/points_decim_1,voxel 0.200000,211,0.00991058,2865,0,3.625,0.0359259,
/os_cloud_node/points_decim_1,voxel 0.200000,212,0.01091,2860,0,3.625,0.0395489,
/os_cloud_node/points_decim_1,voxel 0.200000,213,0.0133362,2962,0,3.625,0.0483437,
/os_cloud_node/points_decim_1,voxel 0.200000,214,0.0140228,3199,0,3.625,0.0508327,
/os_cloud_node/points_decim_1,voxel 0.200000,215,0.0153275,3100,0,3.625,0.055562,
/os_cloud_node/points_decim_1,voxel 0.200000,216,0.0156403,3019,0,3.625,0.0566959,
/os_cloud_node/points_decim_1,voxel 0.200000,217,0.0161057,3300,0,3.625,0.058383,
/os_cloud_node/points_decim_1,voxel 0.200000,218,0.0145035,3130,0,3.625,0.0525751,
/os_cloud_node/points_decim_1,voxel 0.200000,219,0.0129547,3011,0,3.625,0.0469608,
/os_cloud_node/points_decim_1,voxel 0.200000,220,0.0126495,2998,0,3.625,0.0458546,
/os_cloud_node/points_decim_1,voxel 0.200000,221,0.0166626,3059,0,3.625,0.0604019,
/os_cloud_node/points_decim_1,voxel 0.200000,222,0.0273514,3165,0,3.625,0.0991488,
/os_cloud_node/points_decim_1,voxel 0.200000,223,0.0332031,3486,0,3.625,0.120361,
/os_cloud_node/points_decim_1,voxel 0.200000,224,0.0340576,3523,0,3.625,0.123459,
/os_cloud_node/points_decim_1,voxel 0.200000,225,0.0375214,3624,0,3.625,0.136015,
/os_cloud_node/points_decim_1,voxel 0.200000,226,0.0383682,3646,0,3.625,0.139085,
/os_cloud_node/points_decim_1,voxel 0.200000,227,0.0373688,3512,0,3.625,0.135462,
/os_cloud_node/points_decim_1,voxel 0.200000,228,0.0366745,3454,0,3.625,0.132945,
/os_cloud_node/points_decim_1,voxel 0.200000,229,0.0368118,3815,0,3.625,0.133443,
/os_cloud_node/points_decim_1,voxel 0.200000,230,0.0379486,3626,0,3.625,0.137564,
/os_cloud_node/points_decim_1,voxel 0.200000,231,0.0392761,3576,0,3.625,0.142376,
/os_cloud_node/points_decim_1,voxel 0.200000,232,0.0406647,3834,0,3.625,0.147409,
/os_cloud_node/points_decim_1,voxel 0.200000,233,0.0426331,3784,0,3.625,0.154545,
/os_cloud_node/points_decim_1,voxel 0.200000,234,0.0418701,3608,0,3.625,0.151779,
/os_cloud_node/points_decim_1,voxel 0.200000,235,0.0422287,3477,0,3.625,0.153079,
/os_cloud_node/points_decim_1,voxel 0.200000,236,0.0424881,3753,0,3.625,0.154019,
/os_cloud_node/points_decim_1,voxel 0.200000,237,0.0423813,3884,0,3.625,0.153632,
/os_cloud_node/points_decim_1,voxel 0.500000,0,0.0117798,3090,0,3.625,0.0427017,
/os_cloud_node/points_decim_1,voxel 0.500000,1,0.0116959,3231,0,3.625,0.0423975,
/os_cloud_node/points_decim_1,voxel 0.500000,2,0.0117569,3379,0,3.625,0.0426188,
/os_cloud_node/points_decim_1,voxel 0.500000,3,0.0119858,3184,0,3.625,0.0434484,
/os_cloud_node/points_decim_1,voxel 0.500000,4,0.0121307,3478,0,3.625,0.0439739,
/os_cloud_node/points_decim_1,voxel 0.500000,5,0.010025,3193,0,3.625,0.0363407,
/os_cloud_node/points_decim_1,voxel 0.500000,6,0.00895691,3143,0,3.625,0.0324688,
/os_cloud_node/points_decim_1,voxel 0.500000,7,0.00833893,3242,0,3.625,0.0302286,
/os_cloud_node/points_decim_1,voxel 0.500000,8,0.00817871,3193,0,3.625,0.0296478,
/os_cloud_node/points_decim_1,voxel 0.500000,9,0.00687408,3147,0,3.625,0.0249186,
/os_cloud_node/points_decim_1,voxel 0.500000,10,0.00669098,2905,0,3.625,0.0242548,
/os_cloud_node/points_decim_1,voxel 0.500000,11,0.00600433,2943,0,3.625,0.0217657,
/os_cloud_node/points_decim_1,voxel 0.500000,12,0.00721741,3091,0,3.625,0.0261631,
/os_cloud_node/points_decim_1,voxel 0.500000,13,0.0075531,3097,0,3.625,0.02738,
/os_cloud_node/points_decim_1,voxel 0.500000,14,0.00732422,2960,0,3.625,0.0265503,
/os_cloud_node/points_decim_1,voxel 0.500000,15,0.00704956,2959,0,3.625,0.0255547,
/os_cloud_node/points_decim_1,voxel 0.500000,16,0.00678253,3087,0,3.625,0.0245867,
/os_cloud_node/points_decim_1,voxel 0.500000,17,0.00657654,3197,0,3.625,0.02384,
/os_cloud_node/points_decim_1,voxel 0.500000,18,0.00632477,3194,0,3.625,0.0229273,
/os_cloud_node/points_decim_1,voxel 0.500000,19,0.00671387,3197,0,3.625,0.0243378,
/os_cloud_node/points_decim_1,voxel 0.500000,20,0.0068512,3159,0,3.625,0.0248356,
/os_cloud_node/points_decim_1,voxel 0.500000,21,0.0069809,3123,0,3.625,0.0253057,
/os_cloud_node/points_decim_1,voxel 0.500000,22,0.00706482,3103,0,3.625,0.02561,
/os_cloud_node/points_decim_1,voxel 0.500000,23,0.00684357,3104,0,3.625,0.0248079,
/os_cloud_node/points_decim_1,voxel 0.500000,24,0.00679779,2946,0,3.625,0.024642,
/os_cloud_node/points_decim_1,voxel 0.500000,25,0.00695038,3164,0,3.625,0.0251951,
/os_cloud_node/points_decim_1,voxel 0.500000,26,0.00704956,3078,0,3.625,0.0255547,
/os_cloud_node/points_decim_1,voxel 0.500000,27,0.007164,3106,0,3.625,0.0259695,
/os_cloud_node/points_decim_1,voxel 0.500000,28,0.00693512,2930,0,3.625,0.0251398,
/os_cloud_node/points_decim_1,voxel 0.500000,29,0.00687408,3147,0,3.625,0.0249186,
/os_cloud_node/points_decim_1,voxel 0.500000,30,0.00641632,3016,0,3.625,0.0232592,
/os_cloud_node/points_decim_1,voxel 0.500000,31,0.00558472,3025,0,3.625,0.0202446,
/os_cloud_node/points_decim_1,voxel 0.500000,32,0.00344086,3012,0,3.625,0.0124731,
/os_cloud_node/points_decim_1,voxel 0.500000,33,0.00218964,2373,0,3.625,0.00793743,
/os_cloud_node/points_decim_1,voxel 0.500000,34,0.00189972,2534,0,3.625,0.00688648,
/os_cloud_node/points_decim_1,voxel 0.500000,35,0.00200653,2460,0,3.625,0.00727367,
/os_cloud_node/points_decim_1,voxel 0.500000,36,0.00249481,2501,0,3.625,0.00904369,
/os_cloud_node/points_decim_1,voxel 0.500000,37,0.00314331,2291,0,3.625,0.0113945,
/os_cloud_node/points_decim_1,voxel 0.500000,38,0.00298309,2366,0,3.625,0.0108137,
/os_cloud_node/points_decim_1,voxel 0.500000,39,0.00298309,3145,0,3.625,0.0108137,
/os_cloud_node/points_decim_1,voxel 0.500000,40,0.00280762,2375,0,3.625,0.0101776,
/os_cloud_node/points_decim_1,voxel 0.500000,41,0.00241852,2467,0,3.625,0.00876713,
/os_cloud_node/points_decim_1,voxel 0.500000,42,0.00231171,2546,0,3.625,0.00837994,
/os_cloud_node/points_decim_1,voxel 0.500000,43,0.00185394,2369,0,3.625,0.00672054,
/os_cloud_node/points_decim_1,voxel 0.500000,44,0.00187683,2443,0,3.625,0.00680351,
/os_cloud_node/points_decim_1,voxel 0.500000,45,0.00186157,2544,0,3.625,0.0067482,
/os_cloud_node/points_decim_1,voxel 0.500000,46,0.00163269,2454,0,3.625,0.0059185,
/os_cloud_node/points_decim_1,voxel 0.500000,47,0.00190735,2528,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,48,0.0018692,2357,0,3.625,0.00677586,
/os_cloud_node/points_decim_1,voxel 0.500000,49,0.00173187,2481,0,3.625,0.00627804,
/os_cloud_node/points_decim_1,voxel 0.500000,50,0.0016861,2549,0,3.625,0.0061121,
/os_cloud_node/points_decim_1,voxel 0.500000,51,0.00180817,2469,0,3.625,0.0065546,
/os_cloud_node/points_decim_1,voxel 0.500000,52,0.00171661,2360,0,3.625,0.00622272,
/os_cloud_node/points_decim_1,voxel 0.500000,53,0.00185394,2916,0,3.625,0.00672054,
/os_cloud_node/points_decim_1,voxel 0.500000,54,0.00186157,2988,0,3.625,0.0067482,
/os_cloud_node/points_decim_1,voxel 0.500000,55,0.0022049,3023,0,3.625,0.00799274,
/os_cloud_node/points_decim_1,voxel 0.500000,56,0.00257874,2996,0,3.625,0.00934792,
/os_cloud_node/points_decim_1,voxel 0.500000,57,0.0026474,2885,0,3.625,0.00959682,
/os_cloud_node/points_decim_1,voxel 0.500000,58,0.00262451,3021,0,3.625,0.00951385,
/os_cloud_node/points_decim_1,voxel 0.500000,59,0.00253296,2768,0,3.625,0.00918198,
/os_cloud_node/points_decim_1,voxel 0.500000,60,0.00246429,2807,0,3.625,0.00893307,
/os_cloud_node/points_decim_1,voxel 0.500000,61,0.00183105,2597,0,3.625,0.00663757,
/os_cloud_node/points_decim_1,voxel 0.500000,62,0.00246429,3034,0,3.625,0.00893307,
/os_cloud_node/points_decim_1,voxel 0.500000,63,0.00267792,2991,0,3.625,0.00970745,
/os_cloud_node/points_decim_1,voxel 0.500000,64,0.00223541,2994,0,3.625,0.00810337,
/os_cloud_node/points_decim_1,voxel 0.500000,65,0.00227356,3061,0,3.625,0.00824165,
/os_cloud_node/points_decim_1,voxel 0.500000,66,0.00196075,3076,0,3.625,0.00710773,
/os_cloud_node/points_decim_1,voxel 0.500000,67,0.00164032,2901,0,3.625,0.00594616,
/os_cloud_node/points_decim_1,voxel 0.500000,68,0.00122833,2935,0,3.625,0.00445271,
/os_cloud_node/points_decim_1,voxel 0.500000,69,0.000900269,2500,0,3.625,0.00326347,
/os_cloud_node/points_decim_1,voxel 0.500000,70,0.000862122,2436,0,3.625,0.00312519,
/os_cloud_node/points_decim_1,voxel 0.500000,71,0.000946045,2258,0,3.625,0.00342941,
/os_cloud_node/points_decim_1,voxel 0.500000,72,0.00143433,2429,0,3.625,0.00519943,
/os_cloud_node/points_decim_1,voxel 0.500000,73,0.00136566,2267,0,3.625,0.00495052,
/os_cloud_node/points_decim_1,voxel 0.500000,74,0.00133514,2287,0,3.625,0.0048399,
/os_cloud_node/points_decim_1,voxel 0.500000,75,0.00167084,2227,0,3.625,0.00605679,
/os_cloud_node/points_decim_1,voxel 0.500000,76,0.00166321,2523,0,3.625,0.00602913,
/os_cloud_node/points_decim_1,voxel 0.500000,77,0.00190735,2560,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,78,0.00209045,2425,0,3.625,0.0075779,
/os_cloud_node/points_decim_1,voxel 0.500000,79,0.00185394,2302,0,3.625,0.00672054,
/os_cloud_node/points_decim_1,voxel 0.500000,80,0.00192261,2347,0,3.625,0.00696945,
/os_cloud_node/points_decim_1,voxel 0.500000,81,0.00189209,2582,0,3.625,0.00685883,
/os_cloud_node/points_decim_1,voxel 0.500000,82,0.00185394,2297,0,3.625,0.00672054,
/os_cloud_node/points_decim_1,voxel 0.500000,83,0.00202179,2756,0,3.625,0.00732899,
/os_cloud_node/points_decim_1,voxel 0.500000,84,0.0022583,2807,0,3.625,0.00818634,
/os_cloud_node/points_decim_1,voxel 0.500000,85,0.00230408,2488,0,3.625,0.00835228,
/os_cloud_node/points_decim_1,voxel 0.500000,86,0.00216675,2853,0,3.625,0.00785446,
/os_cloud_node/points_decim_1,voxel 0.500000,87,0.00219727,2291,0,3.625,0.00796509,
/os_cloud_node/points_decim_1,voxel 0.500000,88,0.00221252,2479,0,3.625,0.0080204,
/os_cloud_node/points_decim_1,voxel 0.500000,89,0.00217438,2745,0,3.625,0.00788212,
/os_cloud_node/points_decim_1,voxel 0.500000,90,0.00190735,2323,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,91,0.00182343,2333,0,3.625,0.00660992,
/os_cloud_node/points_decim_1,voxel 0.500000,92,0.00189972,2353,0,3.625,0.00688648,
/os_cloud_node/points_decim_1,voxel 0.500000,93,0.00177765,2292,0,3.625,0.00644398,
/os_cloud_node/points_decim_1,voxel 0.500000,94,0.0018692,2342,0,3.625,0.00677586,
/os_cloud_node/points_decim_1,voxel 0.500000,95,0.00189972,2267,0,3.625,0.00688648,
/os_cloud_node/points_decim_1,voxel 0.500000,96,0.00169373,2502,0,3.625,0.00613976,
/os_cloud_node/points_decim_1,voxel 0.500000,97,0.00165558,2414,0,3.625,0.00600147,
/os_cloud_node/points_decim_1,voxel 0.500000,98,0.00162506,2481,0,3.625,0.00589085,
/os_cloud_node/points_decim_1,voxel 0.500000,99,0.0015564,2460,0,3.625,0.00564194,
/os_cloud_node/points_decim_1,voxel 0.500000,100,0.0016861,2536,0,3.625,0.0061121,
/os_cloud_node/points_decim_1,voxel 0.500000,101,0.00172424,2422,0,3.625,0.00625038,
/os_cloud_node/points_decim_1,voxel 0.500000,102,0.00169373,2207,0,3.625,0.00613976,
/os_cloud_node/points_decim_1,voxel 0.500000,103,0.00176239,2478,0,3.625,0.00638866,
/os_cloud_node/points_decim_1,voxel 0.500000,104,0.00171661,2495,0,3.625,0.00622272,
/os_cloud_node/points_decim_1,voxel 0.500000,105,0.00153351,2410,0,3.625,0.00555897,
/os_cloud_node/points_decim_1,voxel 0.500000,106,0.00164032,2435,0,3.625,0.00594616,
/os_cloud_node/points_decim_1,voxel 0.500000,107,0.00188446,2491,0,3.625,0.00683117,
/os_cloud_node/points_decim_1,voxel 0.500000,108,0.00186157,2528,0,3.625,0.0067482,
/os_cloud_node/points_decim_1,voxel 0.500000,109,0.00198364,2437,0,3.625,0.0071907,
/os_cloud_node/points_decim_1,voxel 0.500000,110,0.0019989,2459,0,3.625,0.00724602,
/os_cloud_node/points_decim_1,voxel 0.500000,111,0.00241852,2455,0,3.625,0.00876713,
/os_cloud_node/points_decim_1,voxel 0.500000,112,0.00203705,2481,0,3.625,0.0073843,
/os_cloud_node/points_decim_1,voxel 0.500000,113,0.00193787,2413,0,3.625,0.00702477,
/os_cloud_node/points_decim_1,voxel 0.500000,114,0.00202942,2466,0,3.625,0.00735664,
/os_cloud_node/points_decim_1,voxel 0.500000,115,0.00184631,2437,0,3.625,0.00669289,
/os_cloud_node/points_decim_1,voxel 0.500000,116,0.0018692,2282,0,3.625,0.00677586,
/os_cloud_node/points_decim_1,voxel 0.500000,117,0.00191498,2483,0,3.625,0.0069418,
/os_cloud_node/points_decim_1,voxel 0.500000,118,0.0018692,2453,0,3.625,0.00677586,
/os_cloud_node/points_decim_1,voxel 0.500000,119,0.00192261,2308,0,3.625,0.00696945,
/os_cloud_node/points_decim_1,voxel 0.500000,120,0.00188446,2505,0,3.625,0.00683117,
/os_cloud_node/points_decim_1,voxel 0.500000,121,0.00186157,2450,0,3.625,0.0067482,
/os_cloud_node/points_decim_1,voxel 0.500000,122,0.00175476,2340,0,3.625,0.00636101,
/os_cloud_node/points_decim_1,voxel 0.500000,123,0.00200653,2486,0,3.625,0.00727367,
/os_cloud_node/points_decim_1,voxel 0.500000,124,0.00209045,2327,0,3.625,0.0075779,
/os_cloud_node/points_decim_1,voxel 0.500000,125,0.00222015,2285,0,3.625,0.00804806,
/os_cloud_node/points_decim_1,voxel 0.500000,126,0.00225067,2221,0,3.625,0.00815868,
/os_cloud_node/points_decim_1,voxel 0.500000,127,0.00244904,2502,0,3.625,0.00887775,
/os_cloud_node/points_decim_1,voxel 0.500000,128,0.00247192,2416,0,3.625,0.00896072,
/os_cloud_node/points_decim_1,voxel 0.500000,129,0.0025177,2411,0,3.625,0.00912666,
/os_cloud_node/points_decim_1,voxel 0.500000,130,0.00235748,2337,0,3.625,0.00854588,
/os_cloud_node/points_decim_1,voxel 0.500000,131,0.00232697,2444,0,3.625,0.00843525,
/os_cloud_node/points_decim_1,voxel 0.500000,132,0.0019989,2393,0,3.625,0.00724602,
/os_cloud_node/points_decim_1,voxel 0.500000,133,0.00237274,2361,0,3.625,0.00860119,
/os_cloud_node/points_decim_1,voxel 0.500000,134,0.00234222,2275,0,3.625,0.00849056,
/os_cloud_node/points_decim_1,voxel 0.500000,135,0.00244904,2485,0,3.625,0.00887775,
/os_cloud_node/points_decim_1,voxel 0.500000,136,0.00232697,2304,0,3.625,0.00843525,
/os_cloud_node/points_decim_1,voxel 0.500000,137,0.00215912,2429,0,3.625,0.00782681,
/os_cloud_node/points_decim_1,voxel 0.500000,138,0.00198364,2499,0,3.625,0.0071907,
/os_cloud_node/points_decim_1,voxel 0.500000,139,0.0020752,2264,0,3.625,0.00752258,
/os_cloud_node/points_decim_1,voxel 0.500000,140,0.00215149,2407,0,3.625,0.00779915,
/os_cloud_node/points_decim_1,voxel 0.500000,141,0.00196838,2347,0,3.625,0.00713539,
/os_cloud_node/points_decim_1,voxel 0.500000,142,0.00196838,2714,0,3.625,0.00713539,
/os_cloud_node/points_decim_1,voxel 0.500000,143,0.00195312,2779,0,3.625,0.00708008,
/os_cloud_node/points_decim_1,voxel 0.500000,144,0.00192261,2486,0,3.625,0.00696945,
/os_cloud_node/points_decim_1,voxel 0.500000,145,0.0019989,2265,0,3.625,0.00724602,
/os_cloud_node/points_decim_1,voxel 0.500000,146,0.00193787,2485,0,3.625,0.00702477,
/os_cloud_node/points_decim_1,voxel 0.500000,147,0.00204468,2378,0,3.625,0.00741196,
/os_cloud_node/points_decim_1,voxel 0.500000,148,0.00211334,2318,0,3.625,0.00766087,
/os_cloud_node/points_decim_1,voxel 0.500000,149,0.0022049,2344,0,3.625,0.00799274,
/os_cloud_node/points_decim_1,voxel 0.500000,150,0.00192261,2405,0,3.625,0.00696945,
/os_cloud_node/points_decim_1,voxel 0.500000,151,0.00187683,2419,0,3.625,0.00680351,
/os_cloud_node/points_decim_1,voxel 0.500000,152,0.00216675,2366,0,3.625,0.00785446,
/os_cloud_node/points_decim_1,voxel 0.500000,153,0.00215912,2614,0,3.625,0.00782681,
/os_cloud_node/points_decim_1,voxel 0.500000,154,0.00197601,2468,0,3.625,0.00716305,
/os_cloud_node/points_decim_1,voxel 0.500000,155,0.00203705,2352,0,3.625,0.0073843,
/os_cloud_node/points_decim_1,voxel 0.500000,156,0.00206757,2470,0,3.625,0.00749493,
/os_cloud_node/points_decim_1,voxel 0.500000,157,0.00193787,2348,0,3.625,0.00702477,
/os_cloud_node/points_decim_1,voxel 0.500000,158,0.00189209,2429,0,3.625,0.00685883,
/os_cloud_node/points_decim_1,voxel 0.500000,159,0.00185394,2253,0,3.625,0.00672054,
/os_cloud_node/points_decim_1,voxel 0.500000,160,0.00171661,2430,0,3.625,0.00622272,
/os_cloud_node/points_decim_1,voxel 0.500000,161,0.00183868,2330,0,3.625,0.00666523,
/os_cloud_node/points_decim_1,voxel 0.500000,162,0.00190735,2341,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,163,0.00178528,2374,0,3.625,0.00647163,
/os_cloud_node/points_decim_1,voxel 0.500000,164,0.00183868,2424,0,3.625,0.00666523,
/os_cloud_node/points_decim_1,voxel 0.500000,165,0.00190735,2427,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,166,0.00190735,2359,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,167,0.00202179,2538,0,3.625,0.00732899,
/os_cloud_node/points_decim_1,voxel 0.500000,168,0.00209808,2503,0,3.625,0.00760555,
/os_cloud_node/points_decim_1,voxel 0.500000,169,0.00232697,2380,0,3.625,0.00843525,
/os_cloud_node/points_decim_1,voxel 0.500000,170,0.00231934,2384,0,3.625,0.00840759,
/os_cloud_node/points_decim_1,voxel 0.500000,171,0.00222778,2629,0,3.625,0.00807571,
/os_cloud_node/points_decim_1,voxel 0.500000,172,0.002388,2849,0,3.625,0.0086565,
/os_cloud_node/points_decim_1,voxel 0.500000,173,0.00217438,2502,0,3.625,0.00788212,
/os_cloud_node/points_decim_1,voxel 0.500000,174,0.00214386,2309,0,3.625,0.00777149,
/os_cloud_node/points_decim_1,voxel 0.500000,175,0.00198364,2591,0,3.625,0.0071907,
/os_cloud_node/points_decim_1,voxel 0.500000,176,0.00179291,2425,0,3.625,0.00649929,
/os_cloud_node/points_decim_1,voxel 0.500000,177,0.00193787,2552,0,3.625,0.00702477,
/os_cloud_node/points_decim_1,voxel 0.500000,178,0.00211334,2520,0,3.625,0.00766087,
/os_cloud_node/points_decim_1,voxel 0.500000,179,0.00192261,2466,0,3.625,0.00696945,
/os_cloud_node/points_decim_1,voxel 0.500000,180,0.00225067,2492,0,3.625,0.00815868,
/os_cloud_node/points_decim_1,voxel 0.500000,181,0.00184631,2524,0,3.625,0.00669289,
/os_cloud_node/points_decim_1,voxel 0.500000,182,0.0016098,2233,0,3.625,0.00583553,
/os_cloud_node/points_decim_1,voxel 0.500000,183,0.00154114,2295,0,3.625,0.00558662,
/os_cloud_node/points_decim_1,voxel 0.500000,184,0.00125885,2442,0,3.625,0.00456333,
/os_cloud_node/points_decim_1,voxel 0.500000,185,0.00115967,2272,0,3.625,0.0042038,
/os_cloud_node/points_decim_1,voxel 0.500000,186,0.000968933,2415,0,3.625,0.00351238,
/os_cloud_node/points_decim_1,voxel 0.500000,187,0.00105286,2441,0,3.625,0.0038166,
/os_cloud_node/points_decim_1,voxel 0.500000,188,0.00123596,2302,0,3.625,0.00448036,
/os_cloud_node/points_decim_1,voxel 0.500000,189,0.001297,2431,0,3.625,0.00470161,
/os_cloud_node/points_decim_1,voxel 0.500000,190,0.00154114,2900,0,3.625,0.00558662,
/os_cloud_node/points_decim_1,voxel 0.500000,191,0.00179291,2759,0,3.625,0.00649929,
/os_cloud_node/points_decim_1,voxel 0.500000,192,0.00190735,2735,0,3.625,0.00691414,
/os_cloud_node/points_decim_1,voxel 0.500000,193,0.00196075,2946,0,3.625,0.00710773,
/os_cloud_node/points_decim_1,voxel 0.500000,194,0.00213623,2910,0,3.625,0.00774384,
/os_cloud_node/points_decim_1,voxel 0.500000,195,0.00212097,3066,0,3.625,0.00768852,
